id	tweet	subtask_a	subtask_b	subtask_c
2076	च्यायला हे काय बे टोळी मुकादम म्हणजे ?	OFF	UNT	
2077	फक्त टीआरपी हेच प्राधान्य तोच खरा धंदा पहिला नंबर कोणाचा ह्याचसाठी अट्टहास बाकी सगळं फाट्यावर लोकांना ही अक्कल नाहीत हे…	OFF	UNT	
2078	तेव्हा काय गांडीत खुंटा घालून बसले होते का तेव्हा पण हिजडे आणि आताचे  पण हिजडे…	OFF	UNT	
2079	च्यायला सत्तरावा लाईक माझा होता	OFF	UNT	
2080	भाऊ लावडा बाप लसूण मामा आंड काका गोट्या भले असेल त्याचा आमच्या सारख्या सा…	OFF	UNT	
2081	असतात काही दळभद्री नीच प्रवृत्तीची मुलं	OFF	UNT	
2082	च्यायला नाव पण आपले नाही यांचे	OFF	UNT	
2083	भाषिक चित्रपट कलाकार कधी हिंदीची गुलामी सोडून असं आपल्या ने…	OFF	UNT	
2084	अर त्या घंटा नाद आंदोलनाचे पुढं काय झालं रे  का अमित शहांच्या आदेशावरून सगळे त्या कंगणाला सिक्योरिटी दयायला गे…	OFF	UNT	
2085	दळभद्री लोक नकोच बर झाल गेल बिहार ला	OFF	UNT	
2086	काय च्यायलाकाय चाललंय काय	OFF	UNT	
2087	आरे ही रांड का एवढी भरी आहे का रे  कोण पण ह्याचं च सुरू आहे आरे तुमचं चाललाय तरी काय नुसते गांदू धंदे	OFF	UNT	
